,defectname,site,charge,dH_eV,2+/1+,1+/0,0/1-,1-/2-,2-/3-,3-/4-,formula,bandgap_eV,dH_eV_per_atom,electron_effective_mass,level_theory,def_wyck_names,first_index,compound_name,composition,isbinary,dataset_name
1588,V_O,2,0,2.84,,,,,,,Ba4Mn3O12Pr1,1.4012,-2.7039,7.894,DFT_PBE_U,O2,4,NREL_MatDb.BPM-12R,Ba4 Mn3 O12 Pr1,False,BXM
1589,V_O,3,0,2.92,,,,,,,Ba4Mn3O12Pr1,1.4012,-2.7039,7.894,DFT_PBE_U,O3,12,NREL_MatDb.BPM-12R,Ba4 Mn3 O12 Pr1,False,BXM
1590,V_O,4,0,2.96,,,,,,,Ba4Mn3O12Pr1,1.4012,-2.7039,7.894,DFT_PBE_U,O4,20,NREL_MatDb.BPM-12R,Ba4 Mn3 O12 Pr1,False,BXM
1591,V_O,1,0,2.66,,,,,,,Ba4Ce1Mn3O12,1.9545,-2.7582,12.356,DFT_PBE_U,O1,0,NREL_MatDb.BCM-12R,Ba4 Ce1 Mn3 O12,False,BXM
1592,V_O,2,0,2.66,,,,,,,Ba4Ce1Mn3O12,1.9545,-2.7582,12.356,DFT_PBE_U,O2,4,NREL_MatDb.BCM-12R,Ba4 Ce1 Mn3 O12,False,BXM
1593,V_O,3,0,3.29,,,,,,,Ba4Ce1Mn3O12,1.9545,-2.7582,12.356,DFT_PBE_U,O3,12,NREL_MatDb.BCM-12R,Ba4 Ce1 Mn3 O12,False,BXM
1594,V_O,4,0,3.29,,,,,,,Ba4Ce1Mn3O12,1.9545,-2.7582,12.356,DFT_PBE_U,O4,20,NREL_MatDb.BCM-12R,Ba4 Ce1 Mn3 O12,False,BXM
1595,V_Mn,1,0,11.25,,,,,,,Ba4Ce1Mn3O12,1.9545,-2.7582,12.356,DFT_PBE_U,Mn1,24,NREL_MatDb.BCM-12R,Ba4 Ce1 Mn3 O12,False,BXM
1596,V_Mn,2,0,11.37,,,,,,,Ba4Ce1Mn3O12,1.9545,-2.7582,12.356,DFT_PBE_U,Mn2,26,NREL_MatDb.BCM-12R,Ba4 Ce1 Mn3 O12,False,BXM
1597,V_Ce,1,0,15.94,,,,,,,Ba4Ce1Mn3O12,1.9545,-2.7582,12.356,DFT_PBE_U,Ce1,38,NREL_MatDb.BCM-12R,Ba4 Ce1 Mn3 O12,False,BXM
1598,V_Ba,1,0,10.32,,,,,,,Ba4Ce1Mn3O12,1.9545,-2.7582,12.356,DFT_PBE_U,Ba1,30,NREL_MatDb.BCM-12R,Ba4 Ce1 Mn3 O12,False,BXM
1599,V_Ba,2,0,9.58,,,,,,,Ba4Ce1Mn3O12,1.9545,-2.7582,12.356,DFT_PBE_U,Ba2,34,NREL_MatDb.BCM-12R,Ba4 Ce1 Mn3 O12,False,BXM
1600,V_O,1,0,3.64,,,,,,,Ba3Ce1Mn2O9,1.9157,-2.8363,13.98,DFT_PBE_U,O1,12,NREL_MatDb.BCM-6H,Ba3 Ce1 Mn2 O9,False,BXM
1601,V_O,2,0,2.35,,,,,,,Ba3Ce1Mn2O9,1.9157,-2.8363,13.98,DFT_PBE_U,O2,24,NREL_MatDb.BCM-6H,Ba3 Ce1 Mn2 O9,False,BXM
1602,V_Mn,1,0,10.46,,,,,,,Ba3Ce1Mn2O9,1.9157,-2.8363,13.98,DFT_PBE_U,Mn1,6,NREL_MatDb.BCM-6H,Ba3 Ce1 Mn2 O9,False,BXM
1603,V_Ce,1,0,14.21,,,,,,,Ba3Ce1Mn2O9,1.9157,-2.8363,13.98,DFT_PBE_U,Ce1,10,NREL_MatDb.BCM-6H,Ba3 Ce1 Mn2 O9,False,BXM
1604,V_Ba,1,0,8.69,,,,,,,Ba3Ce1Mn2O9,1.9157,-2.8363,13.98,DFT_PBE_U,Ba1,0,NREL_MatDb.BCM-6H,Ba3 Ce1 Mn2 O9,False,BXM
1605,V_Ba,2,0,8.56,,,,,,,Ba3Ce1Mn2O9,1.9157,-2.8363,13.98,DFT_PBE_U,Ba2,2,NREL_MatDb.BCM-6H,Ba3 Ce1 Mn2 O9,False,BXM
1606,V_Sr,1,0,8.8099,,,,,,,LaSrAlMnO6,0.9171,-3.0955,3.104,DFT_PBE_U,Sr1,0,NREL_MatDb.LaSrAlMnO6,La1 Sr1 Al1 Mn1 O6,False,CUBoulderAnuj
1607,V_O,1,0,2.929,,,,,,,LaSrAlMnO6,0.9171,-3.0955,3.104,DFT_PBE_U,O1,16,NREL_MatDb.LaSrAlMnO6,La1 Sr1 Al1 Mn1 O6,False,CUBoulderAnuj
1608,V_Mn,1,0,9.6441,,,,,,,LaSrAlMnO6,0.9171,-3.0955,3.104,DFT_PBE_U,Mn1,8,NREL_MatDb.LaSrAlMnO6,La1 Sr1 Al1 Mn1 O6,False,CUBoulderAnuj
1609,V_La,1,0,11.9267,,,,,,,LaSrAlMnO6,0.9171,-3.0955,3.104,DFT_PBE_U,La1,4,NREL_MatDb.LaSrAlMnO6,La1 Sr1 Al1 Mn1 O6,False,CUBoulderAnuj
1610,V_Al,1,0,10.7442,,,,,,,LaSrAlMnO6,0.9171,-3.0955,3.104,DFT_PBE_U,Al1,12,NREL_MatDb.LaSrAlMnO6,La1 Sr1 Al1 Mn1 O6,False,CUBoulderAnuj
1611,V_Ti,1,0,14.1714,,,,,,,Ca2Mn1O6Ti1,1.4891,-2.9542,3.178,DFT_PBE_U,Ti1,4,NREL_MatDb.Ca2MnTiO6,Ca2 Mn1 O6 Ti1,False,CUBoulderAnuj
1612,V_O,3,0,2.9031,,,,,,,Ca2Mn1O6Ti1,1.4891,-2.9542,3.178,DFT_PBE_U,O3,16,NREL_MatDb.Ca2MnTiO6,Ca2 Mn1 O6 Ti1,False,CUBoulderAnuj
1613,V_O,2,0,2.8716,,,,,,,Ca2Mn1O6Ti1,1.4891,-2.9542,3.178,DFT_PBE_U,O2,12,NREL_MatDb.Ca2MnTiO6,Ca2 Mn1 O6 Ti1,False,CUBoulderAnuj
1614,V_O,1,0,2.88,,,,,,,Ca2Mn1O6Ti1,1.4891,-2.9542,3.178,DFT_PBE_U,O1,8,NREL_MatDb.Ca2MnTiO6,Ca2 Mn1 O6 Ti1,False,CUBoulderAnuj
